date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
Mar  8, 2024 07:49:15.587377000 EST,192.168.4.140,192.168.4.137,26,58343,1024,0x0002
Mar  8, 2024 07:49:15.587446000 EST,192.168.4.140,192.168.4.137,3324,58343,1024,0x0002
Mar  8, 2024 07:49:15.587545000 EST,192.168.4.140,192.168.4.137,8873,58343,1024,0x0002
Mar  8, 2024 07:49:15.587614000 EST,192.168.4.140,192.168.4.137,5952,58343,1024,0x0002
Mar  8, 2024 07:49:15.587744000 EST,192.168.4.140,192.168.4.137,1700,58343,1024,0x0002
Mar  8, 2024 07:49:15.587815000 EST,192.168.4.140,192.168.4.137,4550,58343,1024,0x0002
Mar  8, 2024 07:49:15.587913000 EST,192.168.4.140,192.168.4.137,1045,58343,1024,0x0002
Mar  8, 2024 07:49:15.587983000 EST,192.168.4.140,192.168.4.137,683,58343,1024,0x0002
Mar  8, 2024 07:49:15.588122000 EST,192.168.4.140,192.168.4.137,515,58343,1024,0x0002
Mar  8, 2024 07:49:15.588191000 EST,192.168.4.140,192.168.4.137,2604,58343,1024,0x0002
Mar  8, 2024 07:49:15.588289000 EST,192.168.4.140,192.168.4.137,1063,58343,1024,0x0002
Mar  8, 2024 07:49:15.588359000 EST,192.168.4.140,192.168.4.137,1311,58343,1024,0x0002
Mar  8, 2024 07:49:15.588461000 EST,192.168.4.140,192.168.4.137,2111,58343,1024,0x0002
Mar  8, 2024 07:49:15.588531000 EST,192.168.4.140,192.168.4.137,464,58343,1024,0x0002
Mar  8, 2024 07:49:15.588630000 EST,192.168.4.140,192.168.4.137,9968,58343,1024,0x0002
Mar  8, 2024 07:49:15.588701000 EST,192.168.4.140,192.168.4.137,10628,58343,1024,0x0002
Mar  8, 2024 07:49:15.588840000 EST,192.168.4.140,192.168.4.137,1721,58343,1024,0x0002
Mar  8, 2024 07:49:15.588908000 EST,192.168.4.140,192.168.4.137,1067,58343,1024,0x0002
Mar  8, 2024 07:49:15.589008000 EST,192.168.4.140,192.168.4.137,1054,58343,1024,0x0002
Mar  8, 2024 07:49:15.589079000 EST,192.168.4.140,192.168.4.137,30951,58343,1024,0x0002
Mar  8, 2024 07:49:15.589175000 EST,192.168.4.140,192.168.4.137,109,58343,1024,0x0002
Mar  8, 2024 07:49:15.589245000 EST,192.168.4.140,192.168.4.137,6881,58343,1024,0x0002
Mar  8, 2024 07:49:15.589344000 EST,192.168.4.140,192.168.4.137,5679,58343,1024,0x0002
Mar  8, 2024 07:49:15.589415000 EST,192.168.4.140,192.168.4.137,3052,58343,1024,0x0002
Mar  8, 2024 07:49:15.589524000 EST,192.168.4.140,192.168.4.137,8701,58343,1024,0x0002
Mar  8, 2024 07:49:15.589592000 EST,192.168.4.140,192.168.4.137,6112,58343,1024,0x0002
Mar  8, 2024 07:49:15.589725000 EST,192.168.4.140,192.168.4.137,1556,58343,1024,0x0002
Mar  8, 2024 07:49:15.589794000 EST,192.168.4.140,192.168.4.137,1247,58343,1024,0x0002
Mar  8, 2024 07:49:15.589892000 EST,192.168.4.140,192.168.4.137,5002,58343,1024,0x0002
Mar  8, 2024 07:49:15.589961000 EST,192.168.4.140,192.168.4.137,9898,58343,1024,0x0002
Mar  8, 2024 07:49:15.590099000 EST,192.168.4.140,192.168.4.137,7741,58343,1024,0x0002
Mar  8, 2024 07:49:15.590170000 EST,192.168.4.140,192.168.4.137,7627,58343,1024,0x0002
Mar  8, 2024 07:49:15.590267000 EST,192.168.4.140,192.168.4.137,144,58343,1024,0x0002
Mar  8, 2024 07:49:15.590339000 EST,192.168.4.140,192.168.4.137,49,58343,1024,0x0002
Mar  8, 2024 07:49:15.592129000 EST,192.168.4.137,192.168.4.140,58343,5915,0,0x0014
Mar  8, 2024 07:49:15.592129000 EST,192.168.4.137,192.168.4.140,58343,1038,0,0x0014
Mar  8, 2024 07:49:15.592129000 EST,192.168.4.137,192.168.4.140,58343,9503,0,0x0014
Mar  8, 2024 07:49:15.592129000 EST,192.168.4.137,192.168.4.140,58343,777,0,0x0014
Mar  8, 2024 07:49:15.592129000 EST,192.168.4.137,192.168.4.140,58343,19,0,0x0014
Mar  8, 2024 07:49:15.592130000 EST,192.168.4.137,192.168.4.140,58343,1119,0,0x0014
Mar  8, 2024 07:49:15.592130000 EST,192.168.4.137,192.168.4.140,58343,3351,0,0x0014
Mar  8, 2024 07:49:15.592130000 EST,192.168.4.137,192.168.4.140,58343,646,0,0x0014
Mar  8, 2024 07:49:15.592277000 EST,192.168.4.137,192.168.4.140,58343,801,0,0x0014
Mar  8, 2024 07:49:15.592277000 EST,192.168.4.137,192.168.4.140,58343,212,0,0x0014
Mar  8, 2024 07:49:15.593421000 EST,192.168.4.137,192.168.4.140,58343,49156,0,0x0014
Mar  8, 2024 07:49:15.593421000 EST,192.168.4.137,192.168.4.140,58343,5877,0,0x0014
Mar  8, 2024 07:49:15.593421000 EST,192.168.4.137,192.168.4.140,58343,5666,0,0x0014
Mar  8, 2024 07:49:15.593421000 EST,192.168.4.137,192.168.4.140,58343,5825,0,0x0014
Mar  8, 2024 07:49:15.593422000 EST,192.168.4.137,192.168.4.140,58343,34572,0,0x0014
Mar  8, 2024 07:49:15.593422000 EST,192.168.4.137,192.168.4.140,58343,5810,0,0x0014
Mar  8, 2024 07:49:15.593422000 EST,192.168.4.137,192.168.4.140,58343,26,0,0x0014
Mar  8, 2024 07:49:15.593422000 EST,192.168.4.137,192.168.4.140,58343,3324,0,0x0014
Mar  8, 2024 07:49:15.593557000 EST,192.168.4.137,192.168.4.140,58343,8873,0,0x0014
Mar  8, 2024 07:49:15.593557000 EST,192.168.4.137,192.168.4.140,58343,5952,0,0x0014
Mar  8, 2024 07:49:15.593557000 EST,192.168.4.137,192.168.4.140,58343,1700,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,4550,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,1045,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,683,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,515,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,2604,0,0x0014
Mar  8, 2024 07:49:15.594609000 EST,192.168.4.137,192.168.4.140,58343,1063,0,0x0014
Mar  8, 2024 07:49:15.594610000 EST,192.168.4.137,192.168.4.140,58343,1311,0,0x0014
Mar  8, 2024 07:49:15.594610000 EST,192.168.4.137,192.168.4.140,58343,2111,0,0x0014
Mar  8, 2024 07:49:15.594736000 EST,192.168.4.137,192.168.4.140,58343,464,0,0x0014
Mar  8, 2024 07:49:15.594736000 EST,192.168.4.137,192.168.4.140,58343,9968,0,0x0014
Mar  8, 2024 07:49:15.594736000 EST,192.168.4.137,192.168.4.140,58343,10628,0,0x0014
Mar  8, 2024 07:49:15.594737000 EST,192.168.4.137,192.168.4.140,58343,1721,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,1067,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,1054,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,30951,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,109,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,6881,0,0x0014
Mar  8, 2024 07:49:15.596035000 EST,192.168.4.137,192.168.4.140,58343,5679,0,0x0014
Mar  8, 2024 07:49:15.596036000 EST,192.168.4.137,192.168.4.140,58343,3052,0,0x0014
Mar  8, 2024 07:49:15.596036000 EST,192.168.4.137,192.168.4.140,58343,8701,0,0x0014
Mar  8, 2024 07:49:15.596163000 EST,192.168.4.137,192.168.4.140,58343,6112,0,0x0014
Mar  8, 2024 07:49:15.596163000 EST,192.168.4.137,192.168.4.140,58343,1556,0,0x0014
Mar  8, 2024 07:49:15.596163000 EST,192.168.4.137,192.168.4.140,58343,1247,0,0x0014
Mar  8, 2024 07:49:15.596163000 EST,192.168.4.137,192.168.4.140,58343,5002,0,0x0014
Mar  8, 2024 07:49:15.596164000 EST,192.168.4.137,192.168.4.140,58343,9898,0,0x0014
Mar  8, 2024 07:49:15.597755000 EST,192.168.4.137,192.168.4.140,58343,7741,0,0x0014
Mar  8, 2024 07:49:15.597755000 EST,192.168.4.137,192.168.4.140,58343,7627,0,0x0014
Mar  8, 2024 07:49:15.597756000 EST,192.168.4.137,192.168.4.140,58343,144,0,0x0014
Mar  8, 2024 07:49:15.597756000 EST,192.168.4.137,192.168.4.140,58343,49,0,0x0014
Mar  8, 2024 07:49:15.598027000 EST,192.168.4.140,192.168.4.137,1145,58343,1024,0x0002
Mar  8, 2024 07:49:15.598119000 EST,192.168.4.140,192.168.4.137,4045,58343,1024,0x0002
Mar  8, 2024 07:49:15.598272000 EST,192.168.4.140,192.168.4.137,1755,58343,1024,0x0002
Mar  8, 2024 07:49:15.598342000 EST,192.168.4.140,192.168.4.137,2809,58343,1024,0x0002
Mar  8, 2024 07:49:15.598430000 EST,192.168.4.140,192.168.4.137,3371,58343,1024,0x0002
Mar  8, 2024 07:49:15.598501000 EST,192.168.4.140,192.168.4.137,5431,58343,1024,0x0002
Mar  8, 2024 07:49:15.598601000 EST,192.168.4.140,192.168.4.137,49176,58343,1024,0x0002
Mar  8, 2024 07:49:15.598673000 EST,192.168.4.140,192.168.4.137,40911,58343,1024,0x0002
Mar  8, 2024 07:49:15.598778000 EST,192.168.4.140,192.168.4.137,1165,58343,1024,0x0002
Mar  8, 2024 07:49:15.598847000 EST,192.168.4.140,192.168.4.137,3737,58343,1024,0x0002
Mar  8, 2024 07:49:15.598947000 EST,192.168.4.140,192.168.4.137,2301,58343,1024,0x0002
Mar  8, 2024 07:49:15.599020000 EST,192.168.4.140,192.168.4.137,1147,58343,1024,0x0002
Mar  8, 2024 07:49:15.599120000 EST,192.168.4.140,192.168.4.137,1030,58343,1024,0x0002
Mar  8, 2024 07:49:15.599190000 EST,192.168.4.140,192.168.4.137,6789,58343,1024,0x0002
Mar  8, 2024 07:49:15.599289000 EST,192.168.4.140,192.168.4.137,8100,58343,1024,0x0002
Mar  8, 2024 07:49:15.599361000 EST,192.168.4.140,192.168.4.137,9207,58343,1024,0x0002
Mar  8, 2024 07:49:15.599460000 EST,192.168.4.140,192.168.4.137,5060,58343,1024,0x0002
Mar  8, 2024 07:49:15.599530000 EST,192.168.4.140,192.168.4.137,5963,58343,1024,0x0002
Mar  8, 2024 07:49:15.599629000 EST,192.168.4.140,192.168.4.137,3659,58343,1024,0x0002
Mar  8, 2024 07:49:15.599702000 EST,192.168.4.140,192.168.4.137,306,58343,1024,0x0002
Mar  8, 2024 07:49:15.599831000 EST,192.168.4.140,192.168.4.137,9535,58343,1024,0x0002
Mar  8, 2024 07:49:15.599902000 EST,192.168.4.140,192.168.4.137,3128,58343,1024,0x0002
Mar  8, 2024 07:49:15.600007000 EST,192.168.4.140,192.168.4.137,9220,58343,1024,0x0002
Mar  8, 2024 07:49:15.600077000 EST,192.168.4.140,192.168.4.137,6346,58343,1024,0x0002
Mar  8, 2024 07:49:15.600200000 EST,192.168.4.140,192.168.4.137,9003,58343,1024,0x0002
Mar  8, 2024 07:49:15.600271000 EST,192.168.4.140,192.168.4.137,8192,58343,1024,0x0002
Mar  8, 2024 07:49:15.600371000 EST,192.168.4.140,192.168.4.137,52869,58343,1024,0x0002
Mar  8, 2024 07:49:15.600444000 EST,192.168.4.140,192.168.4.137,10778,58343,1024,0x0002
Mar  8, 2024 07:49:15.600544000 EST,192.168.4.140,192.168.4.137,4004,58343,1024,0x0002
Mar  8, 2024 07:49:15.600641000 EST,192.168.4.140,192.168.4.137,50636,58343,1024,0x0002
Mar  8, 2024 07:49:15.600756000 EST,192.168.4.140,192.168.4.137,5906,58343,1024,0x0002
Mar  8, 2024 07:49:15.600827000 EST,192.168.4.140,192.168.4.137,700,58343,1024,0x0002
Mar  8, 2024 07:49:15.600928000 EST,192.168.4.140,192.168.4.137,5911,58343,1024,0x0002
Mar  8, 2024 07:49:15.600998000 EST,192.168.4.140,192.168.4.137,311,58343,1024,0x0002
Mar  8, 2024 07:49:15.601088000 EST,192.168.4.140,192.168.4.137,10616,58343,1024,0x0002
Mar  8, 2024 07:49:15.601159000 EST,192.168.4.140,192.168.4.137,16016,58343,1024,0x0002
Mar  8, 2024 07:49:15.601259000 EST,192.168.4.140,192.168.4.137,4126,58343,1024,0x0002
Mar  8, 2024 07:49:15.601330000 EST,192.168.4.140,192.168.4.137,49155,58343,1024,0x0002
Mar  8, 2024 07:49:15.601428000 EST,192.168.4.140,192.168.4.137,1862,58343,1024,0x0002
Mar  8, 2024 07:49:15.601499000 EST,192.168.4.140,192.168.4.137,1099,58343,1024,0x0002
Mar  8, 2024 07:49:15.601598000 EST,192.168.4.140,192.168.4.137,5080,58343,1024,0x0002
Mar  8, 2024 07:49:15.601717000 EST,192.168.4.140,192.168.4.137,1783,58343,1024,0x0002
Mar  8, 2024 07:49:15.601811000 EST,192.168.4.140,192.168.4.137,1782,58343,1024,0x0002
Mar  8, 2024 07:49:15.601877000 EST,192.168.4.140,192.168.4.137,5100,58343,1024,0x0002
Mar  8, 2024 07:49:15.601969000 EST,192.168.4.140,192.168.4.137,49400,58343,1024,0x0002
Mar  8, 2024 07:49:15.602036000 EST,192.168.4.140,192.168.4.137,9080,58343,1024,0x0002
Mar  8, 2024 07:49:15.602126000 EST,192.168.4.140,192.168.4.137,9,58343,1024,0x0002
Mar  8, 2024 07:49:15.602192000 EST,192.168.4.140,192.168.4.137,10025,58343,1024,0x0002
Mar  8, 2024 07:49:15.602284000 EST,192.168.4.140,192.168.4.137,417,58343,1024,0x0002
Mar  8, 2024 07:49:15.602351000 EST,192.168.4.140,192.168.4.137,63331,58343,1024,0x0002
Mar  8, 2024 07:49:15.604318000 EST,192.168.4.137,192.168.4.140,58343,1145,0,0x0014
Mar  8, 2024 07:49:15.604318000 EST,192.168.4.137,192.168.4.140,58343,4045,0,0x0014
Mar  8, 2024 07:49:15.604318000 EST,192.168.4.137,192.168.4.140,58343,1755,0,0x0014
Mar  8, 2024 07:49:15.604319000 EST,192.168.4.137,192.168.4.140,58343,2809,0,0x0014
Mar  8, 2024 07:49:15.604319000 EST,192.168.4.137,192.168.4.140,58343,3371,0,0x0014
Mar  8, 2024 07:49:15.604319000 EST,192.168.4.137,192.168.4.140,58343,5431,0,0x0014
Mar  8, 2024 07:49:15.604319000 EST,192.168.4.137,192.168.4.140,58343,49176,0,0x0014
Mar  8, 2024 07:49:15.604319000 EST,192.168.4.137,192.168.4.140,58343,40911,0,0x0014
Mar  8, 2024 07:49:15.604455000 EST,192.168.4.137,192.168.4.140,58343,1165,0,0x0014
Mar  8, 2024 07:49:15.604455000 EST,192.168.4.137,192.168.4.140,58343,3737,0,0x0014
Mar  8, 2024 07:49:15.604456000 EST,192.168.4.137,192.168.4.140,58343,2301,0,0x0014
Mar  8, 2024 07:49:15.604456000 EST,192.168.4.137,192.168.4.140,58343,1147,0,0x0014
Mar  8, 2024 07:49:15.604456000 EST,192.168.4.137,192.168.4.140,58343,1030,0,0x0014
Mar  8, 2024 07:49:15.605712000 EST,192.168.4.137,192.168.4.140,58343,6789,0,0x0014
Mar  8, 2024 07:49:15.605712000 EST,192.168.4.137,192.168.4.140,58343,8100,0,0x0014
Mar  8, 2024 07:49:15.605712000 EST,192.168.4.137,192.168.4.140,58343,9207,0,0x0014
Mar  8, 2024 07:49:15.605713000 EST,192.168.4.137,192.168.4.140,58343,5060,0,0x0014
Mar  8, 2024 07:49:15.605713000 EST,192.168.4.137,192.168.4.140,58343,5963,0,0x0014
Mar  8, 2024 07:49:15.605713000 EST,192.168.4.137,192.168.4.140,58343,3659,0,0x0014
Mar  8, 2024 07:49:15.605713000 EST,192.168.4.137,192.168.4.140,58343,306,0,0x0014
Mar  8, 2024 07:49:15.605713000 EST,192.168.4.137,192.168.4.140,58343,9535,0,0x0014
Mar  8, 2024 07:49:15.605824000 EST,192.168.4.137,192.168.4.140,58343,3128,0,0x0014
Mar  8, 2024 07:49:15.605824000 EST,192.168.4.137,192.168.4.140,58343,9220,0,0x0014
Mar  8, 2024 07:49:15.605824000 EST,192.168.4.137,192.168.4.140,58343,6346,0,0x0014
Mar  8, 2024 07:49:15.605824000 EST,192.168.4.137,192.168.4.140,58343,9003,0,0x0014
Mar  8, 2024 07:49:15.605825000 EST,192.168.4.137,192.168.4.140,58343,8192,0,0x0014
Mar  8, 2024 07:49:15.605825000 EST,192.168.4.137,192.168.4.140,58343,52869,0,0x0014
Mar  8, 2024 07:49:15.607092000 EST,192.168.4.137,192.168.4.140,58343,10778,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,4004,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,50636,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,5906,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,700,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,5911,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,311,0,0x0014
Mar  8, 2024 07:49:15.607093000 EST,192.168.4.137,192.168.4.140,58343,10616,0,0x0014
Mar  8, 2024 07:49:15.607231000 EST,192.168.4.137,192.168.4.140,58343,16016,0,0x0014
Mar  8, 2024 07:49:15.607231000 EST,192.168.4.137,192.168.4.140,58343,4126,0,0x0014
Mar  8, 2024 07:49:15.607232000 EST,192.168.4.137,192.168.4.140,58343,49155,0,0x0014
Mar  8, 2024 07:49:15.607232000 EST,192.168.4.137,192.168.4.140,58343,1862,0,0x0014
Mar  8, 2024 07:49:15.607232000 EST,192.168.4.137,192.168.4.140,58343,1099,5840,0x0012
Mar  8, 2024 07:49:15.607232000 EST,192.168.4.137,192.168.4.140,58343,5080,0,0x0014
Mar  8, 2024 07:49:15.607232000 EST,192.168.4.137,192.168.4.140,58343,1783,0,0x0014
Mar  8, 2024 07:49:15.607269000 EST,192.168.4.140,192.168.4.137,1099,58343,0,0x0004
Mar  8, 2024 07:49:15.608629000 EST,192.168.4.137,192.168.4.140,58343,1782,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,5100,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,49400,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,9080,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,9,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,10025,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,417,0,0x0014
Mar  8, 2024 07:49:15.608630000 EST,192.168.4.137,192.168.4.140,58343,63331,0,0x0014
Mar  8, 2024 07:49:15.608954000 EST,192.168.4.140,192.168.4.137,1352,58343,1024,0x0002
Mar  8, 2024 07:49:15.609134000 EST,192.168.4.140,192.168.4.137,9010,58343,1024,0x0002
Mar  8, 2024 07:49:15.609207000 EST,192.168.4.140,192.168.4.137,1533,58343,1024,0x0002
Mar  8, 2024 07:49:15.609294000 EST,192.168.4.140,192.168.4.137,2701,58343,1024,0x0002
Mar  8, 2024 07:49:15.609365000 EST,192.168.4.140,192.168.4.137,106,58343,1024,0x0002
Mar  8, 2024 07:49:15.609507000 EST,192.168.4.140,192.168.4.137,2103,58343,1024,0x0002
Mar  8, 2024 07:49:15.609576000 EST,192.168.4.140,192.168.4.137,4446,58343,1024,0x0002
Mar  8, 2024 07:49:15.609716000 EST,192.168.4.140,192.168.4.137,17988,58343,1024,0x0002
Mar  8, 2024 07:49:15.609786000 EST,192.168.4.140,192.168.4.137,5988,58343,1024,0x0002
Mar  8, 2024 07:49:15.609884000 EST,192.168.4.140,192.168.4.137,55600,58343,1024,0x0002
Mar  8, 2024 07:49:15.609954000 EST,192.168.4.140,192.168.4.137,10003,58343,1024,0x0002
Mar  8, 2024 07:49:15.610052000 EST,192.168.4.140,192.168.4.137,27000,58343,1024,0x0002
Mar  8, 2024 07:49:15.610123000 EST,192.168.4.140,192.168.4.137,5500,58343,1024,0x0002
Mar  8, 2024 07:49:15.610220000 EST,192.168.4.140,192.168.4.137,3283,58343,1024,0x0002
Mar  8, 2024 07:49:15.610292000 EST,192.168.4.140,192.168.4.137,6059,58343,1024,0x0002
Mar  8, 2024 07:49:15.610390000 EST,192.168.4.140,192.168.4.137,1010,58343,1024,0x0002
Mar  8, 2024 07:49:15.610461000 EST,192.168.4.140,192.168.4.137,5357,58343,1024,0x0002
Mar  8, 2024 07:49:15.610557000 EST,192.168.4.140,192.168.4.137,61532,58343,1024,0x0002
Mar  8, 2024 07:49:15.610627000 EST,192.168.4.140,192.168.4.137,6547,58343,1024,0x0002
Mar  8, 2024 07:49:15.610725000 EST,192.168.4.140,192.168.4.137,5000,58343,1024,0x0002
Mar  8, 2024 07:49:15.610796000 EST,192.168.4.140,192.168.4.137,5862,58343,1024,0x0002
Mar  8, 2024 07:49:15.610972000 EST,192.168.4.140,192.168.4.137,57797,58343,1024,0x0002
Mar  8, 2024 07:49:15.611042000 EST,192.168.4.140,192.168.4.137,5950,58343,1024,0x0002
Mar  8, 2024 07:49:15.611141000 EST,192.168.4.140,192.168.4.137,32780,58343,1024,0x0002
Mar  8, 2024 07:49:15.611211000 EST,192.168.4.140,192.168.4.137,12174,58343,1024,0x0002
Mar  8, 2024 07:49:15.611308000 EST,192.168.4.140,192.168.4.137,1998,58343,1024,0x0002
Mar  8, 2024 07:49:15.611379000 EST,192.168.4.140,192.168.4.137,3493,58343,1024,0x0002
Mar  8, 2024 07:49:15.611481000 EST,192.168.4.140,192.168.4.137,2196,58343,1024,0x0002
Mar  8, 2024 07:49:15.611553000 EST,192.168.4.140,192.168.4.137,2401,58343,1024,0x0002
Mar  8, 2024 07:49:15.611649000 EST,192.168.4.140,192.168.4.137,8402,58343,1024,0x0002
Mar  8, 2024 07:49:15.611715000 EST,192.168.4.140,192.168.4.137,563,58343,1024,0x0002
Mar  8, 2024 07:49:15.611846000 EST,192.168.4.140,192.168.4.137,1272,58343,1024,0x0002
Mar  8, 2024 07:49:15.611910000 EST,192.168.4.140,192.168.4.137,1121,58343,1024,0x0002
Mar  8, 2024 07:49:15.612001000 EST,192.168.4.140,192.168.4.137,44176,58343,1024,0x0002
Mar  8, 2024 07:49:15.612067000 EST,192.168.4.140,192.168.4.137,1068,58343,1024,0x0002
Mar  8, 2024 07:49:15.612174000 EST,192.168.4.140,192.168.4.137,7000,58343,1024,0x0002
Mar  8, 2024 07:49:15.612240000 EST,192.168.4.140,192.168.4.137,9101,58343,1024,0x0002
Mar  8, 2024 07:49:15.612332000 EST,192.168.4.140,192.168.4.137,42510,58343,1024,0x0002
Mar  8, 2024 07:49:15.612397000 EST,192.168.4.140,192.168.4.137,2605,58343,1024,0x0002
Mar  8, 2024 07:49:15.612526000 EST,192.168.4.140,192.168.4.137,32776,58343,1024,0x0002
Mar  8, 2024 07:49:15.612592000 EST,192.168.4.140,192.168.4.137,10617,58343,1024,0x0002
Mar  8, 2024 07:49:15.612684000 EST,192.168.4.140,192.168.4.137,10009,58343,1024,0x0002
Mar  8, 2024 07:49:15.612751000 EST,192.168.4.140,192.168.4.137,3766,58343,1024,0x0002
Mar  8, 2024 07:49:15.612848000 EST,192.168.4.140,192.168.4.137,49161,58343,1024,0x0002
Mar  8, 2024 07:49:15.612914000 EST,192.168.4.140,192.168.4.137,211,58343,1024,0x0002
Mar  8, 2024 07:49:15.613010000 EST,192.168.4.140,192.168.4.137,9009,58343,1024,0x0002
Mar  8, 2024 07:49:15.613076000 EST,192.168.4.140,192.168.4.137,2601,58343,1024,0x0002
Mar  8, 2024 07:49:15.613168000 EST,192.168.4.140,192.168.4.137,2170,58343,1024,0x0002
Mar  8, 2024 07:49:15.613233000 EST,192.168.4.140,192.168.4.137,3003,58343,1024,0x0002
Mar  8, 2024 07:49:15.613326000 EST,192.168.4.140,192.168.4.137,5030,58343,1024,0x0002
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,1352,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,9010,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,1533,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,2701,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,106,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,2103,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,4446,0,0x0014
Mar  8, 2024 07:49:15.615258000 EST,192.168.4.137,192.168.4.140,58343,17988,0,0x0014
Mar  8, 2024 07:49:15.615397000 EST,192.168.4.137,192.168.4.140,58343,5988,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,55600,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,10003,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,27000,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,5500,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,3283,0,0x0014
Mar  8, 2024 07:49:15.615398000 EST,192.168.4.137,192.168.4.140,58343,6059,0,0x0014
Mar  8, 2024 07:49:15.616831000 EST,192.168.4.137,192.168.4.140,58343,1010,0,0x0014
Mar  8, 2024 07:49:15.616831000 EST,192.168.4.137,192.168.4.140,58343,5357,0,0x0014
Mar  8, 2024 07:49:15.616831000 EST,192.168.4.137,192.168.4.140,58343,61532,0,0x0014
Mar  8, 2024 07:49:15.616832000 EST,192.168.4.137,192.168.4.140,58343,6547,0,0x0014
Mar  8, 2024 07:49:15.616832000 EST,192.168.4.137,192.168.4.140,58343,5000,0,0x0014
